Location Code	Location Name	Country Code	Country Name
716249	Pipaliya Dhakad	IN	India
716426	Hassan	IN	India
716427	Rangoli Halla	IN	India
716428	Ammeer Mohalla	IN	India
716429	Sankalapura	IN	India
716430	Thanniruhalla	IN	India
716431	Doddamandiganahalli	IN	India
716576	Ranchi	IN	India
716577	Gandhi Nagar	IN	India
716578	Morabadi	IN	India
716579	CCL Colony	IN	India
716580	Kunwar Singh Colony	IN	India
716581	Shukla Colony	IN	India
716582	Shyamali	IN	India
716583	Doranda	IN	India
716584	Kanka	IN	India
716585	Hindpiri	IN	India
716586	Gosaintola	IN	India
716587	Nayatoli	IN	India
716588	Lower Bazar	IN	India
716589	Upper Bazar	IN	India
716590	Ahirtoli	IN	India
716591	Ashok Nagar	IN	India
716592	Lalpur	IN	India
716593	Kokar	IN	India
716594	Nagra Toli	IN	India
716595	Bariatu	IN	India
716675	Manali	IN	India
716676	Old Manali	IN	India
716677	Simsa Village	IN	India
716678	Dhungiri Village	IN	India
716679	Siyal	IN	India
716680	Tibetan Colony	IN	India
716681	Aleo	IN	India
716682	Prini	IN	India
716683	Majach	IN	India
716684	Bahang	IN	India
716685	Vashist	IN	India
716686	Baror	IN	India
716687	Gadherni	IN	India
716688	Palchan	IN	India
716689	Jagatsukh	IN	India
716690	Khaknal	IN	India
716691	Sajla	IN	India
716692	Haripur	IN	India
716693	Badgran	IN	India
716694	Naggar	IN	India
716695	Larankelo	IN	India
716696	Raison	IN	India
716697	Bharhka	IN	India
716698	Bran	IN	India
716699	Sethan	IN	India
716700	Bashkola	IN	India
716701	Bandrol	IN	India
716702	Jana	IN	India
717177	Port Blair	IN	India
717178	Other	IN	India
717179	Havelock Island	IN	India
717180	Neil Island	IN	India
717181	Baratang Island	IN	India
717182	Diglipur	IN	India
717183	Mayabunder	IN	India
717184	Betapur	IN	India
717185	Rangat	IN	India
717186	Adazig	IN	India
717187	Wimberlygunj	IN	India
717188	Subashgram	IN	India
717189	Wandoor	IN	India
717190	Bombooflat	IN	India
717792	Other	IN	India
717793	Agra	IN	India
717794	Central	IN	India
717795	Agra Cantt	IN	India
717796	Eastern Gate Of Taj Mahal	IN	India
717797	Tajganj	IN	India
717798	M.G. Road	IN	India
717799	Raja Ki Mandi Rly.Station	IN	India
717800	Shaheed Nagar	IN	India
717801	Shamsabad	IN	India
717802	Taj Ganj	IN	India
717803	The Mall	IN	India
717804	Tourist Complex Area	IN	India
717805	Rakabganj	IN	India
717806	Agra Golf Course	IN	India
717807	Taj Mahal	IN	India
717808	Cantonment	IN	India
717809	Eastern Gate	IN	India
717810	Ballguni	IN	India
717811	Kaushalpura	IN	India
717812	Mantola	IN	India
717813	Dayal Bagh	IN	India
717814	Sikandra	IN	India
717815	Shamsabad Road	IN	India
717816	Fatehabad	IN	India
718209	Other	IN	India
718210	Himalaya Marg	IN	India
718211	Sec 22 D	IN	India
718212	Sector 35	IN	India
718213	Sector 26	IN	India
718214	Zirakpur	IN	India
718215	Chandigarh City Center	IN	India
718216	Industrial Area phase I & II	IN	India
718217	Shimla-kalka Highway	IN	India
718218	Sukteri	IN	India
718219	Kansal	IN	India
718220	Sahibzada Ajit Singh Nagar	IN	India
718221	Bhabat	IN	India
718222	Nayagaon	IN	India
718223	Hallo Majra	IN	India
718224	Chandigarh Airport	IN	India
718225	Khuda Ali Sher	IN	India
718226	Kishangarh	IN	India
718786	Srinagar	IN	India
718787	Dal Lake	IN	India
718788	Nigeen Lake	IN	India
718789	Raj Bagh	IN	India
718790	Lal Chowk	IN	India
718791	Gojwara	IN	India
718792	Chanapora	IN	India
718793	Badgam	IN	India
719741	Jammu	IN	India
719742	Resham Ghar Colony	IN	India
719743	Pakki Dhaki	IN	India
719744	Prem Nagar	IN	India
719745	Ambphalla	IN	India
719746	Karan Nagar	IN	India
719747	Colonels Colony	IN	India
719748	Trikuta Nagar	IN	India
719749	Transportnagar	IN	India
719750	Karan Bagh	IN	India
719751	Jeevan Nagar	IN	India
720208	Other	IN	India
720209	Darjeeling	IN	India
720210	Hillside	IN	India
720211	Chowrasta - Mall Road	IN	India
720212	Central Darjeeling	IN	India
720213	Gandhi Road	IN	India
720214	Ghoom	IN	India
720215	Jalapahar	IN	India
720216	Manbari Basti	IN	India
720217	Mull Dara	IN	India
720218	Phulbari	IN	India
720219	Rajbari	IN	India
720220	North Point	IN	India
720221	West Point	IN	India
720222	Kharmal Basti	IN	India
720223	Mineral Spring	IN	India
720224	Harsinggaon	IN	India
720225	Upper Bhutia Busty	IN	India
720226	Naya Basti	IN	India
720227	Singamari	IN	India
720228	Dawaipani	IN	India
720229	Tukdh Tea	IN	India
720230	Tukdah Forest	IN	India
720231	Takdah	IN	India
720232	Ging Tea Garden	IN	India
720233	Nalbangaon	IN	India
720234	Lebong	IN	India
720235	Limbugaon	IN	India
720236	Jungle Basti	IN	India
720237	Tukdah	IN	India
720238	Bara Mungwa	IN	India
720489	Other	IN	India
720490	Manwar	IN	India
720491	Shastri Nagar	IN	India
720492	Airport Road	IN	India
720493	Ratanda	IN	India
720494	High Court Area	IN	India
720495	Gulab Sagar	IN	India
720496	Paota	IN	India
720497	Nai Sarak	IN	India
720498	Koregaon Park	IN	India
720499	Sardarpura	IN	India
720500	Circuit House	IN	India
720501	Mandore	IN	India
720502	Chopasani	IN	India
720503	Bhagat	IN	India
720504	Cantt Area	IN	India
720505	Nimaaj	IN	India
720506	Kayalana Lake	IN	India
720507	Village Khejarla	IN	India
720508	Village Dechhu	IN	India
720509	Salawas	IN	India
720510	Banar	IN	India
720511	Air Force Area	IN	India
720512	Osiyan	IN	India
720513	Bhenswara	IN	India
720514	Jaleli Daikara	IN	India
720515	Railway Station Road	IN	India
720516	Galab Sagar	IN	India
720517	Sirodi	IN	India
720518	Jhalamand	IN	India
720519	Basni	IN	India
720880	Other	IN	India
720881	North Goa	IN	India
720882	Palolem / Cancona	IN	India
720883	Candolim	IN	India
720884	Calangute Beach	IN	India
720885	Salcette - South Goa	IN	India
720886	Utorda - South Goa	IN	India
720887	Sinquerim - North Goa	IN	India
720888	Anjuna	IN	India
720889	Arpora - North Goa	IN	India
720890	Alto Porvorim - North Goa	IN	India
720891	Bardez	IN	India
720892	Cavelossim	IN	India
720893	Mormugao	IN	India
720894	Solva Beach	IN	India
720895	Porvorim - North Goa	IN	India
720896	Panaji	IN	India
720897	Cansaulim - South Goa	IN	India
720898	Betalbatim	IN	India
720899	Varca - South Goa	IN	India
720900	Vagator	IN	India
720901	Calangute - North Goa	IN	India
720902	Tiswadi	IN	India
720903	Baga / Calangute	IN	India
720904	Colva	IN	India
720905	Benaulim - South Goa	IN	India
720906	Majorda	IN	India
720907	Arossim - South Goa	IN	India
720908	Sunset Beach - South Goa	IN	India
720909	Bogmalo	IN	India
720910	Morjim	IN	India
720911	Nerul	IN	India
720912	Mapusa	IN	India
720913	Vasco Da Gama	IN	India
720914	Morjim / Ashwem - North Goa	IN	India
720915	Porvorim	IN	India
720916	Velsao - South Goa	IN	India
720917	Divar	IN	India
720918	Siolim - North Goa	IN	India
720919	Verna	IN	India
720920	Loutolim / Raia - South Goa	IN	India
720921	Madgaon	IN	India
720922	Dudhsagar Waterfalls	IN	India
720923	Betul - South Goa	IN	India
720924	Old Goa	IN	India
720925	Colvale	IN	India
720926	Calangute	IN	India
720927	Baga	IN	India
720928	Pernem	IN	India
720929	Dona Paula	IN	India
720930	Aldona	IN	India
720931	Chorla Ghat	IN	India
720932	Bicholim	IN	India
720933	Ponda	IN	India
720934	Palolem	IN	India
720935	Quepem	IN	India
720936	Mollem	IN	India
720937	Arambol	IN	India
720938	Agonda	IN	India
720939	Cabo De Rama Fort	IN	India
720940	Candola	IN	India
720941	Curtorim	IN	India
720942	Revora	IN	India
720977	Bhubaneswar	IN	India
720978	Jaidev Vihar	IN	India
720979	Jaipur Road	IN	India
720980	Jan Path North	IN	India
720981	Gautam Nagar	IN	India
720982	Jan Path South	IN	India
720983	Railway Zone	IN	India
720984	Sahid Nagar	IN	India
720985	Nayapalli Area	IN	India
720986	Puri Cuttack Road	IN	India
720987	Sailashree Vihar	IN	India
720988	Salia Sahi	IN	India
720989	Mancheswar	IN	India
720990	Satya Nagar	IN	India
720991	Forest Park	IN	India
720992	Dharam Vihar	IN	India
720993	Soubhagya Nagar	IN	India
720994	Old Town	IN	India
720995	Badagada Brit	IN	India
720996	Bhagawanpur	IN	India
720997	Subudhipur	IN	India
720998	Infocity	IN	India
720999	Bhoinagar	IN	India
721000	Chandrasekharpur	IN	India
721001	Patia	IN	India
721002	Raghunathpurjali	IN	India
721003	Baramunda	IN	India
721004	Shampur	IN	India
721005	Ghatikia	IN	India
721006	Gangotri Nagar	IN	India
721007	Pokhariput	IN	India
721008	Pahala	IN	India
721888	Mangalore	IN	India
721889	Mannagudda	IN	India
721890	Kottara	IN	India
721891	Kotekani	IN	India
721892	Kuntikan	IN	India
721893	Derebail	IN	India
721894	Bejai	IN	India
721895	Kapikad	IN	India
721896	Lalbagh	IN	India
721897	Kodailbail	IN	India
721898	Hampankatta	IN	India
721899	Balmatta	IN	India
721900	Bendoor	IN	India
721901	Attavar	IN	India
721902	Bunder	IN	India
721903	Azad Nagar	IN	India
721904	Padil	IN	India
721905	Kodikal	IN	India
721906	Urwa	IN	India
721907	Ashok Nagar	IN	India
721908	Kankanady	IN	India
721909	Kadri	IN	India
721910	Shiva Nagar	IN	India
721911	Pandeshwar	IN	India
721912	Gandhinagar	IN	India
721913	Thokottu	IN	India
721914	Mudushedde	IN	India
722062	Shillong	IN	India
722063	Malki	IN	India
722064	Laitumkhrah	IN	India
722065	Police Bazar	IN	India
722066	Golf Links	IN	India
722067	Iewduh	IN	India
722068	Lachumiere	IN	India
722069	Secretariat Hills	IN	India
722775	Nainital	IN	India
722776	Bhimtal	IN	India
722777	High Court Road	IN	India
722778	Post Office Road	IN	India
722779	Zoo Road	IN	India
722780	Tallital	IN	India
722781	Thandi Sadak	IN	India
722782	Mall Road	IN	India
722783	Mallital	IN	India
722784	Naukuchiatal	IN	India
722785	Ramgarh	IN	India
722786	Chanfi Village	IN	India
722787	Kaproli	IN	India
722788	Sona Nadi Range	IN	India
722789	Dhikuli	IN	India
722790	Baluti	IN	India
722791	Kathgodam	IN	India
722792	Mukteshwar	IN	India
722793	Ranikhet	IN	India
722794	Dogra	IN	India
722795	Ranibagh	IN	India
722796	Taliya	IN	India
722797	Pangoot	IN	India
722798	Satkhol	IN	India
722799	Kanda	IN	India
722800	Kota	IN	India
722801	Pandey	IN	India
722802	Son Gaon	IN	India
722803	Panyali Lagga Sharana	IN	India
722804	Jeolikote	IN	India
722805	Gwalior	IN	India
723074	Pondicherry	IN	India
723075	Other	IN	India
723076	Pondicherry - Cuddalore ECR Road	IN	India
723077	White Town / French Colony	IN	India
723078	Pondicherry City Center	IN	India
723079	Auroville Road	IN	India
723080	Auroville	IN	India
723081	Pondicherry - Chennai ECR Road	IN	India
723082	Villianur	IN	India
723415	Maradu	IN	India
723416	Cochin East	IN	India
723417	Cochin West	IN	India
723418	Fort Kochi	IN	India
723419	Wellington Island	IN	India
723420	Ernakulam	IN	India
723421	Vembanad Lake	IN	India
723422	Other	IN	India
723423	Cochin International Airport	IN	India
723424	Kumbalam	IN	India
723425	Vypin Island	IN	India
723426	Kakkanad	IN	India
723427	Kothamangalam	IN	India
723428	Aluva	IN	India
723429	Palluruthy	IN	India
723430	Manakunnam	IN	India
723431	Perumbavoor	IN	India
725394	Thiruvananthapuram	IN	India
725395	Thumba	IN	India
725396	Kadinamkulam	IN	India
725397	Puthenthope	IN	India
725398	Menamkulam	IN	India
725399	Veli	IN	India
725400	Kochuveli	IN	India
725401	Kannanthura	IN	India
725402	Vallakkadavu	IN	India
725403	Chalai	IN	India
725404	Pazhavangadi	IN	India
725405	Pulimoodu	IN	India
725406	Palayam	IN	India
725407	Vazhuthacaud	IN	India
725408	Kesavadasapuram	IN	India
725409	Kumarapuram	IN	India
725410	Pattom	IN	India
725411	Marappalam	IN	India
725412	PMG Junction	IN	India
725413	Ambalamukku	IN	India
725414	Thycaud	IN	India
725415	Poojapura	IN	India
725416	Kowdiar	IN	India
725417	Kovalam	IN	India
725418	Thiruvallam	IN	India
725419	Pettah	IN	India
725420	Kazhakkoottam	IN	India
725421	Pappanamcode	IN	India
725422	Kairali Nagar	IN	India
725423	Mannanthala	IN	India
725424	Sreekariyam	IN	India
725425	Nemom	IN	India
725426	Valiyavila	IN	India
725826	Other	IN	India
725827	Alleppey	IN	India
725828	Near Cullen Bridge	IN	India
725829	N.H.47	IN	India
725830	Mararikkulam	IN	India
725831	Cherthala	IN	India
725832	Muhamma	IN	India
725833	Panavally	IN	India
725834	Kuttanad Taluk	IN	India
725835	Kayamkulam	IN	India
726209	Near Center	IN	India
726210	Suburbs	IN	India
726211	Faridabad	IN	India
726212	Central	IN	India
726213	North Delhi	IN	India
726214	Indira Gandhi Int'l Airport	IN	India
726215	Downtown	IN	India
726216	Central Delhi	IN	India
726217	Connaught Place	IN	India
726218	Karol Bagh	IN	India
726219	Gurgaon	IN	India
726220	Colaba	IN	India
726221	Chitranjan Park	IN	India
726222	International Airport	IN	India
726223	South Delhi	IN	India
726224	Qutab Minar	IN	India
726225	East Delhi	IN	India
726226	MG Road	IN	India
726227	Pahar Ganj	IN	India
726228	Other	IN	India
726229	Greater Noida	IN	India
726230	Mahipalpur	IN	India
726231	West Delhi	IN	India
726232	Patel Nagar	IN	India
726233	Dwarka	IN	India
726234	Ghaziabad	IN	India
726235	Manesar	IN	India
726236	Noida	IN	India
726237	Sohna	IN	India
726238	Bilaspur Kalan	IN	India
726532	Bharatpur	IN	India
726533	Pai Bagh	IN	India
726534	Gopalgarh	IN	India
726535	Tara Mahendra Colony	IN	India
726536	Jawahar Nagar	IN	India
726537	Tilak Nagar	IN	India
726538	Subhash Nagar	IN	India
726539	Sewar	IN	India
726540	U.I.T Colony	IN	India
726541	Gandhi Nagar Colony	IN	India
726542	Tontpur	IN	India
726543	Industrial Area	IN	India
726544	Madarpur	IN	India
726545	Surajmal Nagar	IN	India
726546	Brij Nagar	IN	India
726547	Ajit Nagar	IN	India
726548	Vijay Nagar Colony	IN	India
726549	Sahyog Nagar	IN	India
726550	Vikas Nagar	IN	India
727243	Madurai Main	IN	India
727244	Madurai Airport	IN	India
727245	Melakkal	IN	India
727246	Tallakulam	IN	India
727247	Visakhapatnam	IN	India
727248	Bheemili	IN	India
727249	Sagar Nagar	IN	India
727250	MVP Colony	IN	India
727251	Jalari Peta	IN	India
727252	Kirlampudi Layout	IN	India
727253	Maharani Peta	IN	India
727254	Ram Nagar	IN	India
727255	Dwaraka Nagar	IN	India
727256	Siripuram	IN	India
727257	Balayya Sastri Layout	IN	India
727258	Prakasharao Peta	IN	India
727259	Suryabagh	IN	India
727260	Daba Gardens	IN	India
727261	Peda Narava	IN	India
727262	Gajuwaka	IN	India
727263	Kurmannapalem	IN	India
727264	Steel Plant Twp	IN	India
727265	Visakhapatnam Port	IN	India
727266	Maddilapalem	IN	India
727267	Rushikonda	IN	India
727268	Madhurawada	IN	India
727269	Kakani Nagar	IN	India
728257	Mathura	IN	India
728258	Chowk Bazar	IN	India
728259	Om Nagar Colony	IN	India
728260	Garravkendra	IN	India
728261	Choubey Para	IN	India
728262	Dampier Nagar	IN	India
728263	Manoharpura	IN	India
728264	Shanti Nagar	IN	India
728265	Mayur Vihar	IN	India
728266	Krishna Nagar	IN	India
728267	Anandpuri	IN	India
728268	Azad Nagar	IN	India
728269	Chandrapuri Colony	IN	India
728270	Chaudhary Digamber Singh Nagar	IN	India
728271	Janam Bhumi	IN	India
731630	Kota	IN	India
731631	Dadwara	IN	India
731632	Bhimganj Mandi	IN	India
731633	Nayapura	IN	India
731634	Kunhari	IN	India
731635	Mokhapara	IN	India
731636	New Colony	IN	India
731637	Talwandi	IN	India
731638	Rama Krishna Puram	IN	India
731639	Rajeev Gandhi Nagar	IN	India
731640	Mount Abu	IN	India
731641	Polo Ground	IN	India
731642	Nakki Lake	IN	India
731643	Dilwara Temples	IN	India
731644	Adhar Devi Temples	IN	India
731645	Agarsen Market	IN	India
731646	Major District Road	IN	India
731647	Sirohi	IN	India
731648	Asawa	IN	India
731649	Abu Road	IN	India
731650	Pandoori	IN	India
731651	Dhundayi	IN	India
731652	Ambedkar Colony	IN	India
731653	Sadar Bazar	IN	India
731654	Delwara	IN	India
731655	Arbuda Devi	IN	India
731656	Kumarwada	IN	India
731657	Oriya	IN	India
731658	Achal Gadh	IN	India
731659	Other	IN	India
731660	Manachira Square	IN	India
731661	Gandi Nagar	IN	India
731662	Pavangad	IN	India
731663	West Hill	IN	India
731664	Vellayil	IN	India
731665	Tazhekkod	IN	India
731666	Palayam	IN	India
731667	Govindapuram	IN	India
731668	Kottooli	IN	India
731669	Thondayad	IN	India
731670	Pottammal	IN	India
731671	Nellikkode	IN	India
731672	Poovangal	IN	India
731673	Mathara	IN	India
731674	Pantheeramkavu	IN	India
731675	Ramanattukara	IN	India
731676	Arayidathupalam	IN	India
731677	Chakkorathukulam	IN	India
731678	Elathur	IN	India
731679	Vrindavan Colony	IN	India
731680	Puthiyara	IN	India
731681	Bilathikkulam	IN	India
731682	Kuttichira	IN	India
731683	Chalappuram	IN	India
731684	Nadakkave	IN	India
731685	Velliparamba	IN	India
731686	Keezhmadu	IN	India
731687	Vengeri	IN	India
731688	Kozhikode / Calicut	IN	India
731689	Other	IN	India
731690	North Mumbai	IN	India
731691	South Mumbai	IN	India
731692	Central	IN	India
731693	Andheri East	IN	India
731694	Beachfront	IN	India
731695	Colaba	IN	India
731696	Saki Naka Junction	IN	India
731697	Andheri West	IN	India
731698	Juhu Beach	IN	India
731699	ITC Grand Central - Parel	IN	India
731700	Juhu [Duplicate(36657)]	IN	India
731701	Khar	IN	India
731702	Dadar	IN	India
731703	Santa Cruz Domestic Airport	IN	India
731704	Goregaon	IN	India
731705	Victoria Terminus	IN	India
731706	Powai	IN	India
731707	Bandra West	IN	India
731708	Kurla	IN	India
731709	Malad	IN	India
731710	Vile Parle	IN	India
731711	Worli - South Mumbai	IN	India
731712	Nariman Point - South Mumbai	IN	India
731713	Marine Drive	IN	India
731714	Navi Mumbai	IN	India
731715	Marol	IN	India
731716	Royal Palms	IN	India
731717	Chembur	IN	India
731718	Bandra Kurla Complex	IN	India
731719	Mumbai Central	IN	India
731720	Tardeo - South Mumbai	IN	India
731721	Churchgate	IN	India
731722	Churchgate - South Mumbai	IN	India
731723	Parel - South Mumbai	IN	India
731724	Jogeshwari	IN	India
731725	Bombay	IN	India
731726	Thane	IN	India
731727	Arnala Beach / Virar	IN	India
731728	Ulhasnagar	IN	India
731729	Kalyan	IN	India
731730	Santa Cruz	IN	India
731731	Borivali	IN	India
731732	Gorai Beach	IN	India
731733	Karnala Bird Sanctuary	IN	India
731734	Gorai	IN	India
731735	Mira Bhayndar	IN	India
731736	Mira road	IN	India
731737	Vasai	IN	India
731738	Fort	IN	India
731739	Churchgate- Marine Drive	IN	India
731740	Bhandup	IN	India
731741	Mira Bhayanda	IN	India
731742	Ghatkopar	IN	India
731743	Bhiwandi	IN	India
731744	Dombivli	IN	India
731745	Panvel	IN	India
731746	Shedung	IN	India
731747	Bandra	IN	India
731748	Other	IN	India
731749	Vazhoor	IN	India
731750	Kottayam	IN	India
731751	Eerayil Kadavu	IN	India
731752	Market	IN	India
731753	Aarppookkara	IN	India
731754	Karapuzha	IN	India
731755	Illikkal	IN	India
731756	Puthenangady	IN	India
731757	Nagampadam	IN	India
731758	Kanjikuzhi	IN	India
731759	Kodimatha	IN	India
731760	Chirayilpadam	IN	India
731761	Baker Hill	IN	India
731762	Perumbaikad	IN	India
731763	Nattakom	IN	India
731764	Kothanalloor	IN	India
731765	Onamthuruth	IN	India
731766	Ettumanoor	IN	India
731767	Chungam	IN	India
731768	Kummanam	IN	India
731769	Nattassery	IN	India
731770	Veloor	IN	India
731771	Moolavattom	IN	India
731772	Chingavanam	IN	India
731773	Pala	IN	India
731774	Aruvithura	IN	India
731775	Erumely	IN	India
731776	Manjoor	IN	India
731777	Khimsar	IN	India
731778	Kumbalgarh	IN	India
731779	Kelwara	IN	India
731780	Raj Nagar	IN	India
731781	Qila Kumbhalgarh	IN	India
731782	Garhbor	IN	India
731783	Karanpuriya	IN	India
731784	Hinjawadi	IN	India
731785	Pimpri Chinchwad	IN	India
731786	Koregaon Park	IN	India
731787	Pune Airport	IN	India
731788	Pune Central	IN	India
731789	Other	IN	India
731790	Magarpatta City	IN	India
731791	Lavasa	IN	India
731792	Wagholi	IN	India
731793	Ramnagar	IN	India
731794	Lavale	IN	India
731795	Shikrapur	IN	India
731796	Jadhav wadi	IN	India
731797	Mohammed Wadi	IN	India
731798	Thakursai	IN	India
731799	Vagheshwar	IN	India
731800	Jovan	IN	India
731801	Gevhande Khadak	IN	India
731802	Bodh Gaya City Center	IN	India
731803	Bakraur	IN	India
731804	Miya Bigha	IN	India
731805	Belsar	IN	India
731806	Hathiyar	IN	India
731807	Bhojawar	IN	India
731808	Baiju Bigha	IN	India
731809	Ooty	IN	India
731810	Elk Hills	IN	India
731811	Lovedale	IN	India
731812	Doddabetta Tea Factory	IN	India
731813	Tiget Hill Ooty	IN	India
731814	Ooty - Mysore	IN	India
731815	Havelock	IN	India
731816	Pudumund	IN	India
731817	Ooty Racecourse	IN	India
731818	Rose Garden	IN	India
731819	Coonoor	IN	India
731820	Kurumbadi - Mettupalayam/Coonoor Road	IN	India
731821	Avalanchi	IN	India
731822	Doddabetta	IN	India
731823	Kalhatty Falls	IN	India
731824	Fern Hills	IN	India
731825	Botanical Garden	IN	India
731826	Ooty Lake	IN	India
731827	Kotagiri	IN	India
731828	Masinagudi	IN	India
731829	Sholur	IN	India
731830	Woodbrook	IN	India
731831	Kodanad	IN	India
731832	Ranakpur	IN	India
731833	Kotra	IN	India
731834	Udawar	IN	India
731835	Rajpura	IN	India
731836	Ghanerao	IN	India
731837	Joban	IN	India
731838	Gura Sutharan	IN	India
731839	Desuri	IN	India
731840	Narlai	IN	India
733237	Other	IN	India
733238	Ashok Marg	IN	India
733239	Delhi Gate	IN	India
733240	Jaipur Road	IN	India
733241	Vaishali Nagar	IN	India
733242	Madar	IN	India
733243	Dhola Bhata Colony	IN	India
733244	Parao	IN	India
733245	Asha Ganj	IN	India
733246	Diggi Bazaar	IN	India
733247	Dargah Bazar	IN	India
733248	Longia Mohalla	IN	India
733249	Ganj	IN	India
733250	Haribhau Upadhyay Nagar	IN	India
733251	Kundan Nagar	IN	India
733252	Hathi Bhata	IN	India
733253	Civil Lines	IN	India
733254	Muslim Mochi Mohalla	IN	India
733255	Mahaveer Colony	IN	India
733256	Dayanand Colony	IN	India
733257	Rawat Nagar	IN	India
733258	Jyoti Nagar	IN	India
733259	Isai Mohalla	IN	India
733260	Ajaynagar Housing Board Colony	IN	India
733261	Gujar Mohalla	IN	India
733262	Railway Quarters	IN	India
733263	Panchsheel Nagar	IN	India
733264	Abhiyanta Nagar	IN	India
733265	Aravali Vihar Colony	IN	India
733266	Railway Colony	IN	India
